frameId,x_above,y_above,xa_above,ya_above,xb_above,yb_above,xc_above,yc_above,xd_above,yd_above,x_side,y_side,xa_side,ya_side,xb_side,yb_side,xc_side,yc_side,xd_side,yd_side,height,swimmerId,underwater,video,interpolateData
162,0,0,0,0,0,0,0,0,0,0,887,762,744,700,959,700,959,837,744,837,215,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
163,0,0,0,0,0,0,0,0,0,0,1112,720,1008,571,1229,571,1229,841,1008,841,221,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
164,0,0,0,0,0,0,0,0,0,0,1118,739,1007,617,1228,617,1228,841,1007,841,221,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
165,0,0,0,0,0,0,0,0,0,0,1126,745,1007,617,1226,617,1226,841,1007,841,219,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
166,0,0,0,0,0,0,0,0,0,0,1120,742,1007,616,1222,616,1222,866,1007,866,215,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
167,0,0,0,0,0,0,0,0,0,0,403,433,328,355,533,355,533,519,328,519,205,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
168,0,0,0,0,0,0,0,0,0,0,1116,747,994,655,1218,655,1218,865,994,865,224,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
169,0,0,0,0,0,0,0,0,0,0,1080,727,988,656,1195,656,1195,826,988,826,207,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
170,0,0,0,0,0,0,0,0,0,0,1078,726,978,656,1194,656,1194,826,978,826,216,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
171,0,0,0,0,0,0,0,0,0,0,1110,744,972,657,1218,657,1218,860,972,860,246,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
172,0,0,0,0,0,0,0,0,0,0,1107,739,983,638,1217,638,1217,861,983,861,234,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
173,0,0,0,0,0,0,0,0,0,0,1078,731,972,636,1195,636,1195,834,972,834,223,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
174,0,0,0,0,0,0,0,0,0,0,1109,747,973,634,1215,634,1215,858,973,858,242,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
175,0,0,0,0,0,0,0,0,0,0,1103,744,968,632,1214,632,1214,857,968,857,246,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
176,0,0,0,0,0,0,0,0,0,0,1091,743,1003,631,1197,631,1197,837,1003,837,194,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
177,0,0,0,0,0,0,0,0,0,0,1092,743,1005,631,1197,631,1197,839,1005,839,192,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
178,0,0,0,0,0,0,0,0,0,0,1119,751,1011,631,1213,631,1213,856,1011,856,202,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
179,0,0,0,0,0,0,0,0,0,0,1117,750,996,630,1215,630,1215,856,996,856,219,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
180,0,0,0,0,0,0,0,0,0,0,1114,749,995,629,1216,629,1216,854,995,854,221,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
181,0,0,0,0,0,0,0,0,0,0,1108,747,999,628,1218,628,1218,853,999,853,219,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
182,0,0,0,0,0,0,0,0,0,0,1117,726,1007,624,1222,624,1222,853,1007,853,215,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
183,0,0,0,0,0,0,0,0,0,0,1112,721,998,621,1221,621,1221,851,998,851,223,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
184,0,0,0,0,0,0,0,0,0,0,866,762,721,708,959,708,959,828,721,828,238,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
185,0,0,0,0,0,0,0,0,0,0,1110,707,1006,572,1219,572,1219,853,1006,853,213,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
186,0,0,0,0,0,0,0,0,0,0,1113,757,991,615,1219,615,1219,866,991,866,228,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
187,0,0,0,0,0,0,0,0,0,0,866,760,702,696,997,696,997,834,702,834,295,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
188,0,0,0,0,0,0,0,0,0,0,860,761,707,694,997,694,997,843,707,843,290,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
189,0,0,0,0,0,0,0,0,0,0,875,768,710,707,1011,707,1011,837,710,837,301,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
190,0,0,0,0,0,0,0,0,0,0,893,783,705,708,1001,708,1001,868,705,868,296,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
191,0,0,0,0,0,0,0,0,0,0,1097,725,988,618,1222,618,1222,831,988,831,234,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
192,0,0,0,0,0,0,0,0,0,0,1103,741,999,656,1222,656,1222,831,999,831,223,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
193,0,0,0,0,0,0,0,0,0,0,870,780,691,709,1005,709,1005,869,691,869,314,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
194,0,0,0,0,0,0,0,0,0,0,862,773,695,710,1007,710,1007,868,695,868,312,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
195,0,0,0,0,0,0,0,0,0,0,859,772,689,708,996,708,996,869,689,869,307,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
196,0,0,0,0,0,0,0,0,0,0,869,770,674,700,981,700,981,860,674,860,307,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
197,0,0,0,0,0,0,0,0,0,0,1087,709,987,565,1206,565,1206,837,987,837,219,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
198,0,0,0,0,0,0,0,0,0,0,1086,712,970,568,1208,568,1208,838,970,838,238,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
199,0,0,0,0,0,0,0,0,0,0,1083,711,970,568,1211,568,1211,839,970,839,241,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
200,0,0,0,0,0,0,0,0,0,0,1090,716,978,572,1215,572,1215,842,978,842,237,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
201,0,0,0,0,0,0,0,0,0,0,1091,716,978,570,1218,570,1218,844,978,844,240,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
202,0,0,0,0,0,0,0,0,0,0,1089,713,977,570,1220,570,1220,847,977,847,243,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
203,0,0,0,0,0,0,0,0,0,0,1111,742,985,632,1221,632,1221,847,985,847,236,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
204,0,0,0,0,0,0,0,0,0,0,1081,726,991,631,1199,631,1199,831,991,831,208,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
205,0,0,0,0,0,0,0,0,0,0,1090,730,990,631,1201,631,1201,833,990,833,211,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
206,0,0,0,0,0,0,0,0,0,0,881,769,775,720,958,720,958,839,775,839,183,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
207,0,0,0,0,0,0,0,0,0,0,1114,743,992,623,1225,623,1225,851,992,851,233,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
208,0,0,0,0,0,0,0,0,0,0,1112,742,979,621,1225,621,1225,852,979,852,246,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
209,0,0,0,0,0,0,0,0,0,0,1119,743,992,619,1225,619,1225,856,992,856,233,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
210,0,0,0,0,0,0,0,0,0,0,1120,748,1002,618,1225,618,1225,858,1002,858,223,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
211,0,0,0,0,0,0,0,0,0,0,1119,745,984,617,1223,617,1223,860,984,860,239,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
212,0,0,0,0,0,0,0,0,0,0,1116,743,969,615,1220,615,1220,860,969,860,251,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
213,0,0,0,0,0,0,0,0,0,0,1117,748,974,621,1216,621,1216,861,974,861,242,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
214,0,0,0,0,0,0,0,0,0,0,874,770,720,725,995,725,995,825,720,825,275,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
215,0,0,0,0,0,0,0,0,0,0,1106,731,976,622,1220,622,1220,859,976,859,244,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
216,0,0,0,0,0,0,0,0,0,0,1108,728,976,621,1223,621,1223,862,976,862,247,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
217,0,0,0,0,0,0,0,0,0,0,1122,746,1001,621,1224,621,1224,864,1001,864,223,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
218,0,0,0,0,0,0,0,0,0,0,1119,745,981,619,1223,619,1223,865,981,865,242,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
219,0,0,0,0,0,0,0,0,0,0,1110,740,1000,618,1221,618,1221,867,1000,867,221,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
220,0,0,0,0,0,0,0,0,0,0,1101,732,976,617,1223,617,1223,873,976,873,247,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
221,0,0,0,0,0,0,0,0,0,0,1096,717,989,570,1224,570,1224,874,989,874,235,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
222,0,0,0,0,0,0,0,0,0,0,1105,730,995,573,1223,573,1223,878,995,878,228,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
223,0,0,0,0,0,0,0,0,0,0,1102,714,989,572,1219,572,1219,851,989,851,230,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
224,0,0,0,0,0,0,0,0,0,0,1107,717,992,570,1215,570,1215,845,992,845,223,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
225,0,0,0,0,0,0,0,0,0,0,857,771,665,698,981,698,981,886,665,886,316,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
226,0,0,0,0,0,0,0,0,0,0,1107,722,995,571,1205,571,1205,839,995,839,210,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
227,0,0,0,0,0,0,0,0,0,0,1103,723,987,571,1205,571,1205,840,987,840,218,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
228,0,0,0,0,0,0,0,0,0,0,1092,722,994,571,1208,571,1208,842,994,842,214,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
229,0,0,0,0,0,0,0,0,0,0,835,747,632,685,966,685,966,842,632,842,334,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
230,0,0,0,0,0,0,0,0,0,0,1091,722,980,575,1211,575,1211,843,980,843,231,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
231,0,0,0,0,0,0,0,0,0,0,815,759,614,674,953,674,953,847,614,847,339,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
232,0,0,0,0,0,0,0,0,0,0,887,768,736,709,976,709,976,847,736,847,240,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
233,0,0,0,0,0,0,0,0,0,0,873,763,723,704,984,704,984,845,723,845,261,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
234,0,0,0,0,0,0,0,0,0,0,869,773,736,710,969,710,969,845,736,845,233,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
235,0,0,0,0,0,0,0,0,0,0,842,749,735,704,926,704,926,834,735,834,191,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
236,0,0,0,0,0,0,0,0,0,0,1071,707,984,578,1184,578,1184,828,984,828,200,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
237,0,0,0,0,0,0,0,0,0,0,1072,706,983,578,1186,578,1186,829,983,829,203,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
238,0,0,0,0,0,0,0,0,0,0,1107,733,984,578,1228,578,1228,857,984,857,244,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
239,0,0,0,0,0,0,0,0,0,0,1099,727,972,579,1223,579,1223,856,972,856,251,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
240,0,0,0,0,0,0,0,0,0,0,1072,691,891,525,1221,525,1221,858,891,858,330,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
241,0,0,0,0,0,0,0,0,0,0,1092,716,970,579,1223,579,1223,859,970,859,253,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
242,0,0,0,0,0,0,0,0,0,0,1106,746,968,650,1226,650,1226,861,968,861,258,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
243,0,0,0,0,0,0,0,0,0,0,1108,747,962,648,1227,648,1227,863,962,863,265,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
244,0,0,0,0,0,0,0,0,0,0,868,768,729,717,985,717,985,829,729,829,256,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
245,0,0,0,0,0,0,0,0,0,0,1101,729,975,579,1223,579,1223,869,975,869,248,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
246,0,0,0,0,0,0,0,0,0,0,1114,734,999,578,1208,578,1208,871,999,871,209,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
247,0,0,0,0,0,0,0,0,0,0,1105,733,976,578,1200,578,1200,874,976,874,224,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
248,0,0,0,0,0,0,0,0,0,0,1113,740,990,579,1199,579,1199,877,990,877,209,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
249,0,0,0,0,0,0,0,0,0,0,399,435,312,360,507,360,507,511,312,511,195,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
250,0,0,0,0,0,0,0,0,0,0,1109,763,983,624,1198,624,1198,880,983,880,215,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
251,0,0,0,0,0,0,0,0,0,0,1113,766,983,657,1200,657,1200,881,983,881,217,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
252,0,0,0,0,0,0,0,0,0,0,1115,773,983,656,1203,656,1203,881,983,881,220,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
253,0,0,0,0,0,0,0,0,0,0,1105,749,984,628,1205,628,1205,847,984,847,221,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
254,0,0,0,0,0,0,0,0,0,0,1101,746,991,625,1207,625,1207,839,991,839,216,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
255,0,0,0,0,0,0,0,0,0,0,1097,769,969,625,1207,625,1207,888,969,888,238,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
256,0,0,0,0,0,0,0,0,0,0,1097,726,969,625,1207,625,1207,839,969,839,238,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
257,0,0,0,0,0,0,0,0,0,0,1093,709,968,573,1208,573,1208,839,968,839,240,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
258,0,0,0,0,0,0,0,0,0,0,1094,712,964,571,1207,571,1207,839,964,839,243,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
259,0,0,0,0,0,0,0,0,0,0,1124,738,1012,627,1207,627,1207,840,1012,840,195,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
260,0,0,0,0,0,0,0,0,0,0,1109,736,960,629,1205,629,1205,842,960,842,245,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
261,0,0,0,0,0,0,0,0,0,0,1109,733,975,633,1204,633,1204,848,975,848,229,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
262,0,0,0,0,0,0,0,0,0,0,1098,720,935,552,1203,552,1203,868,935,868,268,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
263,0,0,0,0,0,0,0,0,0,0,1074,743,933,552,1199,552,1199,866,933,866,266,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
264,0,0,0,0,0,0,0,0,0,0,1080,741,933,552,1198,552,1198,866,933,866,265,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
265,0,0,0,0,0,0,0,0,0,0,1099,771,975,656,1202,656,1202,865,975,865,227,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
266,0,0,0,0,0,0,0,0,0,0,1118,759,998,657,1205,657,1205,865,998,865,207,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
267,0,0,0,0,0,0,0,0,0,0,1108,753,996,656,1206,656,1206,865,996,865,210,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
268,0,0,0,0,0,0,0,0,0,0,1105,769,995,656,1207,656,1207,865,995,865,212,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
269,0,0,0,0,0,0,0,0,0,0,1100,760,994,656,1207,656,1207,865,994,865,213,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
270,0,0,0,0,0,0,0,0,0,0,877,795,707,723,988,723,988,878,707,878,281,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
271,0,0,0,0,0,0,0,0,0,0,860,784,673,712,992,712,992,878,673,878,319,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
272,0,0,0,0,0,0,0,0,0,0,376,398,307,285,497,285,497,519,307,519,190,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
273,0,0,0,0,0,0,0,0,0,0,859,774,679,714,979,714,979,865,679,865,300,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
274,0,0,0,0,0,0,0,0,0,0,860,776,670,712,975,712,975,860,670,860,305,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
275,0,0,0,0,0,0,0,0,0,0,852,769,683,713,959,713,959,858,683,858,276,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
276,0,0,0,0,0,0,0,0,0,0,857,767,683,710,956,710,956,859,683,859,273,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
277,0,0,0,0,0,0,0,0,0,0,839,767,637,696,965,696,965,861,637,861,328,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
278,0,0,0,0,0,0,0,0,0,0,846,767,639,698,1000,698,1000,861,639,861,361,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
279,0,0,0,0,0,0,0,0,0,0,840,763,665,703,962,703,962,861,665,861,297,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
280,0,0,0,0,0,0,0,0,0,0,832,763,629,691,958,691,958,863,629,863,329,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
281,0,0,0,0,0,0,0,0,0,0,861,767,723,710,966,710,966,835,723,835,243,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
282,0,0,0,0,0,0,0,0,0,0,848,762,722,708,968,708,968,837,722,837,246,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
283,0,0,0,0,0,0,0,0,0,0,861,763,727,694,979,694,979,839,727,839,252,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
284,0,0,0,0,0,0,0,0,0,0,870,777,721,710,998,710,998,839,721,839,277,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
285,0,0,0,0,0,0,0,0,0,0,866,771,720,701,995,701,995,841,720,841,275,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
286,0,0,0,0,0,0,0,0,0,0,865,773,719,714,981,714,981,847,719,847,262,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
287,0,0,0,0,0,0,0,0,0,0,858,778,719,712,983,712,983,850,719,850,264,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
288,0,0,0,0,0,0,0,0,0,0,867,776,719,720,990,720,990,842,719,842,271,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
289,0,0,0,0,0,0,0,0,0,0,861,779,720,727,945,727,945,837,720,837,225,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
290,0,0,0,0,0,0,0,0,0,0,876,783,720,729,984,729,984,837,720,837,264,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
291,0,0,0,0,0,0,0,0,0,0,1094,734,986,629,1200,629,1200,854,986,854,214,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
292,0,0,0,0,0,0,0,0,0,0,1107,745,989,629,1199,629,1199,857,989,857,210,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
293,0,0,0,0,0,0,0,0,0,0,1104,743,977,628,1199,628,1199,861,977,861,222,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
294,0,0,0,0,0,0,0,0,0,0,1103,744,979,628,1199,628,1199,885,979,885,220,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
295,0,0,0,0,0,0,0,0,0,0,1107,750,992,627,1199,627,1199,884,992,884,207,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
296,0,0,0,0,0,0,0,0,0,0,1072,744,973,584,1200,584,1200,883,973,883,227,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
297,0,0,0,0,0,0,0,0,0,0,1079,748,978,584,1203,584,1203,882,978,882,225,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
298,0,0,0,0,0,0,0,0,0,0,1082,745,982,584,1207,584,1207,881,982,881,225,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
299,0,0,0,0,0,0,0,0,0,0,1076,741,946,584,1207,584,1207,880,946,880,261,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
300,0,0,0,0,0,0,0,0,0,0,1074,734,943,584,1205,584,1205,879,943,879,262,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
301,0,0,0,0,0,0,0,0,0,0,1068,731,942,583,1205,583,1205,878,942,878,263,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
302,0,0,0,0,0,0,0,0,0,0,1042,698,878,527,1207,527,1207,875,878,875,329,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
303,0,0,0,0,0,0,0,0,0,0,1043,696,878,527,1206,527,1206,873,878,873,328,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
304,0,0,0,0,0,0,0,0,0,0,1068,721,932,552,1205,552,1205,872,932,872,273,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
305,0,0,0,0,0,0,0,0,0,0,1065,714,932,554,1203,554,1203,871,932,871,271,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
306,0,0,0,0,0,0,0,0,0,0,1079,730,933,552,1199,552,1199,871,933,871,266,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
307,0,0,0,0,0,0,0,0,0,0,1079,726,933,553,1201,553,1201,871,933,871,268,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
308,0,0,0,0,0,0,0,0,0,0,1079,731,932,554,1202,554,1202,871,932,871,270,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
309,0,0,0,0,0,0,0,0,0,0,1078,729,933,553,1201,553,1201,870,933,870,268,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
310,0,0,0,0,0,0,0,0,0,0,1078,728,933,553,1203,553,1203,871,933,871,270,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
311,0,0,0,0,0,0,0,0,0,0,1076,727,933,553,1207,553,1207,871,933,871,274,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
312,0,0,0,0,0,0,0,0,0,0,1097,754,966,627,1211,627,1211,875,966,875,245,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
313,0,0,0,0,0,0,0,0,0,0,1092,750,954,627,1213,627,1213,879,954,879,259,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
314,0,0,0,0,0,0,0,0,0,0,863,769,725,710,959,710,959,832,725,832,234,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
315,0,0,0,0,0,0,0,0,0,0,1104,746,966,628,1215,628,1215,841,966,841,249,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
316,0,0,0,0,0,0,0,0,0,0,1096,735,955,629,1214,629,1214,841,955,841,259,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
317,0,0,0,0,0,0,0,0,0,0,1108,743,959,628,1213,628,1213,841,959,841,254,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
318,0,0,0,0,0,0,0,0,0,0,1104,744,956,629,1211,629,1211,843,956,843,255,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
319,0,0,0,0,0,0,0,0,0,0,842,759,709,703,971,703,971,825,709,825,262,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
320,0,0,0,0,0,0,0,0,0,0,1107,741,964,630,1207,630,1207,846,964,846,243,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
321,0,0,0,0,0,0,0,0,0,0,878,775,751,713,977,713,977,858,751,858,226,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
322,0,0,0,0,0,0,0,0,0,0,1092,722,971,585,1200,585,1200,847,971,847,229,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
323,0,0,0,0,0,0,0,0,0,0,863,776,733,716,957,716,957,880,733,880,224,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
324,0,0,0,0,0,0,0,0,0,0,872,780,732,720,956,720,956,880,732,880,224,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
325,0,0,0,0,0,0,0,0,0,0,884,786,743,722,1001,722,1001,880,743,880,258,1,False,2022_CFJe_HIVER_SOLO_QUALIF_DUHAUDT,False
